"noun","RatingType","version","question","masculine_adjective","feminine_adjective","ResponseId","Rating","NounGroup","translation","en","de","NounID"
"arena","X10_Version.3",3,10,"macho","sexy","R_31cHL5gW0DMoZB6",1,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_51nnpfDD8lYPZht",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_7vNfdvwlFjuLeqR",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_7YlhYgijswwMM5N",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_7Pjfo0dha1aVmW2",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_3MLhR4QjLR1z7ie",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_7Q5GgNGwOiLSjId",1,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_7VY8axizasEC0jn",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_6UW8GoZTHldhdCN",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_5uBWwllVvdU6Eq0",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_3ztBrk6Nd3DdHSM",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_1feBwJJ79rnjImJ",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_3iCrGxquxk97v8L",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_6EMzlhT2y1ve0SG",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_7PUwq8V8E3Pmq4H",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_3qEAbKRivP12dYA",1,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_5qxQzKoBNgYWtON",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_2rj8wUzHGHx729T",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_7m7tvSYeDTf4MNP",1,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_5Ov0UzDlpcQAMuu",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_7zMAsFmetoOlCkw",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_12Q3u1NKGiYmd6e",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_7rOwZyT7c72BEy5",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_3eRJm2oxDrMLkFC",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_3MZp56x1QeCjEIS",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_1j9sHPooluaHiSb",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_7emg3NrW05u50fX",2,"es-F.de-M","sand","sand","Sand",12
"arena","X7_Version.6",6,7,"macho","femenina","R_16krOMqSzvcvg2t",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_7SBpkWe3U5zPG72",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_3mdY3EUYJMisK7I",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_20IWnJ9Y7M5Oz2a",1,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_3NJQ2dbt642vAa7",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_5Hpit4A2TztPUgO",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_1KOQ73ggagiHdEI",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_71FT7FjYwaG986M",2,"es-F.de-M","sand","sand","Sand",12
"arena","X10_Version.3",3,10,"macho","sexy","R_22KdRFsVkipzbiN",1,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_1HYPI0cgdrB51Vb",1,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_1DUL9GKJQtTnUPQ",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_5i7EkjOspifrGfv",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_5SkubLDmqyxJLh2",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_3AQi8jym0iLj1q9",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_6ty4s9uLiqKKxTx",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_1J8Yrmoo5OYQK4J",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_35HKReckMGcXaPC",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_32D8oD86grXFgP1",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_7jO01bJerTYSv0T",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_771ELG2fhU0DKtX",1,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_1jN5uGBHIyV7Cyl",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_5mX5SpRcyKzcumB",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_7Pj4ZDJFcqSJQ4u",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_1bQtLNz6fJpoMwh",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_6LDEr31Sh3fmH73",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_3ndfYLVlLsFadJl",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_58cxhVqusUuiGHv",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_1G0SsYpdPf0B2Lp",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_771s8OJW7P8MsrD",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_2uCLuxzrKQZQfHQ",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_1jVrgehRMYfoBM5",2,"es-F.de-M","sand","sand","Sand",12
"arena","X7_Version.6",6,7,"macho","femenina","R_30Z6st5x6ay5cf8",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_5IpjuisdnxcAn6j",2,"es-F.de-M","sand","sand","Sand",12
"arena","X11_Version.2",2,11,"macho","despampanante","R_3kgM5D8K2Qpxust",2,"es-F.de-M","sand","sand","Sand",12
"arena","X7_Version.6",6,7,"macho","femenina","R_5hiPpPNfuKLd0YO",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_3rOBxVRIMket2hS",2,"es-F.de-M","sand","sand","Sand",12
"arena","X8_Version.5",5,8,"macho","virgen","R_6GvTGAgCulx7Eig",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_3dsowXk48iVsI2n",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_7gD3DtkVT4cUsdH",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_7WOtFaRy5HOw9sG",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_3U9igvcs3t1tPmy",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_5stDXIaDQgAYsBH",2,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_7upnb3jkxlRdL9V",1,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_5XchvrFFcAKQtMJ",2,"es-F.de-M","sand","sand","Sand",12
"arena","X12_Version.1",1,12,"macho","sentimental","R_1rS3NcPBg5nfX1R",1,"es-F.de-M","sand","sand","Sand",12
"arena","X9_Version.4",4,9,"macho","sensual","R_7Ee3E9sR64d28Wl",2,"es-F.de-M","sand","sand","Sand",12
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_1rS3NcPBg5nfX1R",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_3nV13TZnj8pI1qs",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_6nO98UG7qmWLPcI",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_61yOJ7m6o63uI5r",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_1rlwaBjFv61n2sQ",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_7vNfdvwlFjuLeqR",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_3mdY3EUYJMisK7I",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_2ARTU0ojQYqDc0b",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_51nnpfDD8lYPZht",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_7GEaNYnbjP6zJFr",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_5XchvrFFcAKQtMJ",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_31cHL5gW0DMoZB6",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_3U9igvcs3t1tPmy",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_7SBpkWe3U5zPG72",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_7mn28D6XypnnvIF",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_1kA5DhojvVrRx4U",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_3f6k2NV8H43E3OF",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_7DRW2PpTKlD82g1",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_2h5ZlneQ2kaLPK6",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_5rGHeeVURIlVGnN",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_7Pjfo0dha1aVmW2",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_3MLhR4QjLR1z7ie",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_5stDXIaDQgAYsBH",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_3ndfYLVlLsFadJl",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_3QLfr2fOUTKRoOh",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_3ztBrk6Nd3DdHSM",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_1feBwJJ79rnjImJ",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_3iCrGxquxk97v8L",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_6EMzlhT2y1ve0SG",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_8igi9nJgRj7ocSW",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_5lJN8vtcZBhRzcL",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_7Q5GgNGwOiLSjId",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_7VY8axizasEC0jn",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_8few6aTSKnkhmI9",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_35HKReckMGcXaPC",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_3jrccdJG89jSPui",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_5SkubLDmqyxJLh2",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_3glkypzOf6AB9Kx",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_1oh93oDo2ZU0l6M",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_2hTjW6bj4X5LZCU",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_8ri7LlCvAhQsw3k",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_1rVqDsxs43rgNN7",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_6U43iQbgXrnL0lI",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_3HzaPJLbOChZMdP",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_6TEcPBe8MXa0cNP",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_8vF9P1vcE4746HL",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_4DFGYjmUq8IeAJX",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_1Nzgy3vDSOy0Sjn",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_5MQxSsfS55v19MJ",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_79Kv0sB8sYnZvRD",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_7idrcGhREKVI4PD",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_1J5lHcVXSiRkziW",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_3dsowXk48iVsI2n",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_32D8oD86grXFgP1",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_7SqOzt70akQLc6l",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_6c1Vl2cWykcRvdX",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_7NJvwv3pcMluXoU",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_7s0oa6jXI5eUUpV",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_6ikDmeuf58G0UhI",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_771ELG2fhU0DKtX",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_3qEAbKRivP12dYA",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_2CBsnIVuwmOnxDS",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_1NJNcVpGTKnnhJA",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_3zjff2AckbGU5Vf",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_7WAr5fSaYuGE8eb",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_3bHL8XsTopn0UAO",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_12Q3u1NKGiYmd6e",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_7rOwZyT7c72BEy5",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_1bQtLNz6fJpoMwh",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_3MZp56x1QeCjEIS",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_1j9sHPooluaHiSb",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_6GvTGAgCulx7Eig",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_1jN5uGBHIyV7Cyl",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_2uCLuxzrKQZQfHQ",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_5f0D6SoypYacFeU",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_7m7tvSYeDTf4MNP",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_1ATL0ituyFrpYbY",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_6gGzwip9OCH7jjC",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_7jO01bJerTYSv0T",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_7PUwq8V8E3Pmq4H",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_1Zw4pw14eV1WY3T",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_771s8OJW7P8MsrD",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_171gNYDxUyUgsyG",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_7WOtFaRy5HOw9sG",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_1jVrgehRMYfoBM5",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_71FT7FjYwaG986M",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_2rj8wUzHGHx729T",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_7emg3NrW05u50fX",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_5Ov0UzDlpcQAMuu",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_20IWnJ9Y7M5Oz2a",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_3NJQ2dbt642vAa7",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_7QXTHlOz3eRJui4",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_3AQi8jym0iLj1q9",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_3kgM5D8K2Qpxust",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_1J8Yrmoo5OYQK4J",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_7HsU5LkihlxamjL",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_1C8SXql55t4Uq7i",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_3C2beK8x5fq3iUx",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_6dXeIsVR7kVWPjf",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_2dY9osDj1hxDbBW",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_6LDEr31Sh3fmH73",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_5i7EkjOspifrGfv",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_5Hpit4A2TztPUgO",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_6ty4s9uLiqKKxTx",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_691arihTOE6YnCU",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_5sbgGbaVSR2XfkV",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_7kveVscN30wGayJ",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_1788XKeXhiRbpnA",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_22KdRFsVkipzbiN",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_7Pj4ZDJFcqSJQ4u",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_3MQK5tUVjaltLMx",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_5hiP0Ycxn5A7LrE",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X16_Version.2",2,16,"forzudo","sexy","R_1DUL9GKJQtTnUPQ",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_5uBWwllVvdU6Eq0",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_3rOBxVRIMket2hS",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X15_Version.3",3,15,"forzudo","sensual","R_1KOQ73ggagiHdEI",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X13_Version.5",5,13,"forzudo","femenino","R_58cxhVqusUuiGHv",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X17_Version.1",1,17,"forzudo","despampanante","R_1ci2Rn6UgyGljCV",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X14_Version.4",4,14,"forzudo","virgen","R_7gD3DtkVT4cUsdH",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_16krOMqSzvcvg2t",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_22OcAsr0FaDujzX",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_5VlBbTzoze4UJu9",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_8GwVnxzAyJaSZhI",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_7QPlHuxCbTSVO6o",1,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_5UV2ZFqEP9kAHgR",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_7Oh5Ai6QQ9VY7sd",2,"es-M.de-F","seesaw","seesaw","Wippe",17
"balancín","X12_Version.6",6,12,"macho","sentimental","R_1LSRuI7yjbkE3H6",1,"es-M.de-F","seesaw","seesaw","Wippe",17
