"noun","RatingType","version","question","masculine_adjective","feminine_adjective","ResponseId","Rating","NounGroup","translation","en","es","NounID"
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_3OJH4hpJiPtYLU9",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_4q9cGPRYtDTTAMx",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_1dZny7EjZ2HQ1O3",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_7qx92qmyxpGSGEp",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_2YRGsHqFRNYc5JZ",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_8I2dpoeTls6dZ9D",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_8ir22o7sZqkCojc",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_2PAK5NDbQ1n2h2i",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_54PGJFntrVCsE5b",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_4ah6uR7YtwmULTf",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_2D1etCZaqcpAAYi",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_8pFjC9NM93CBexz",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_4jUQc2B3x5U4kMq",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_2KGUp9wBjrzXG8t",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_5zqc6v6FKgiiOd3",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_3E7hESkppKrRoiN",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_1Qo1cLwiWO80W2s",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_2uNsfTzXdb37gZz",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X3_Version.1",1,3,"männisch","bildhübsch","R_2SAJaXHXk5yVhmB",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_2gSDVBnT7r4NhG6",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_21uAaS2yr99dD5x",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_6G7pxQqoECxNOgh",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_2rjESAl5DluLRNi",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_22EXlzjjSZgND8d",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_8AWgpyx0LBphkbd",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_1X08f1iG1LXv4OZ",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_3tDsFb5sLLg4cYP",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_2R0IedAHoMwVjz3",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_606tqkySY2I4vRq",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_3TuyymO9uTxG2aJ",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_8QES8egoecAy7XB",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_8dy19NZbbXgupGq",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_2tFLqKQB9NTDCW5",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_2rHvPUEbfsuyRgZ",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_27Jz8aaDLo8j7I9",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_7c5y0Q6AxggezxM",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_3hlvZ06Mk4Q2M1d",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_6pTDRC36HKS1rjz",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_24l9rkD6fzP5vFH",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_8IzR9ML3t6JAn96",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_2Ho6oU0KaUXpU9J",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_7njf5M08JSuRuA5",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_2etBOKHAlvLbral",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_2vbIeXGGF4opTc4",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_5ro3ngCJhRAbXGn",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X35_Version.5",5,35,"beruflich","spindeldürr","R_7lsNbM3HaotqGsP",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_6G4inHZtM0iVL3P",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_2OrKGD6TMEM0NYg",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_2xjXRgQORMAJIbf",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_82ZCJlmqxg2PuGl",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_4MRHYHVOfF1cppz",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_4H7wWX8CpDIkj4V",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_6A1libA5Oj095p7",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_1GAJdCU8dyshWN8",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_3w7F8mwrVcQObb6",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_3PdcDwfHj6RP3dM",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_2yW6lMNNWKPWreh",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_1lulB6wYyhzU1eV",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_6m1tsKMTv8FhE2t",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_44wUdgiIETm4jfP",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_4SvEUsLIbEjPidT",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_3CEmaNtVqMZD5Kc",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_7gSkWWjtZ8oDs8y",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X36_Version.4",4,36,"beruflich","sentimentalisch","R_5YO4hglgGmSunsJ",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_3VN8zQmc4gnYTkZ",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_2rSwPJw61iKVY6T",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_3E6w7YQvAlswTcl",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_6iUUigp5uQmpCB5",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X2_Version.2",2,2,"männisch","fraulich","R_2Emc1JP1hYcs6la",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_3ypVQAoUjxcPTGc",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_5es2iegNu6B8ndH",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_1EYed9KzEl4IXG4",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_5CAdsxDIxwzICIN",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_49N3lypXwFNBWdH",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_6PiBJSmgABfUwb1",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_28znddU6yFT3Kxj",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_2sZH1Qogz6vnOGA",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_1w4nsjlNTPp6rIJ",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_27wfBFinNR3RgU9",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_2fIqrg7Kglq4blu",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_2049mKQtReJFjYB",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_1KiYmWi4DQJvZLj",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X34_Version.6",6,34,"beruflich","zärtlich","R_1JJTCOnFPNjVJrv",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_4BzYeYd48nfLo6K",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_2ENiqzUX9oaAya3",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_2cLYTHryxmKLN7z",2,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_31jH4rD03ndQ4QR",1,"de-F.es-M","bridge","bridge","puente",3
"Brücke","X1_Version.3",3,1,"männisch","mütterlich","R_40VOWbwJtsg9urs",2,"de-F.es-M","bridge","bridge","puente",3
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_1CCtbYGYRkcY1Tg",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_3E7hESkppKrRoiN",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_49N3lypXwFNBWdH",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_7GqvkurTcIB1Dfc",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_5CAdsxDIxwzICIN",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_1Qo1cLwiWO80W2s",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_4H7wWX8CpDIkj4V",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_2sZH1Qogz6vnOGA",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_1EYed9KzEl4IXG4",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_2fIqrg7Kglq4blu",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_2049mKQtReJFjYB",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_1GAJdCU8dyshWN8",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_5ro3ngCJhRAbXGn",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_2R0IedAHoMwVjz3",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_606tqkySY2I4vRq",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_5es2iegNu6B8ndH",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_3tDsFb5sLLg4cYP",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_2dEKKzjj5RWXoKd",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_2rSwPJw61iKVY6T",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X9_Version.3",3,9,"hochtechnologisch","bildhübsch","R_6iUUigp5uQmpCB5",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X9_Version.3",3,9,"hochtechnologisch","bildhübsch","R_22EXlzjjSZgND8d",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X9_Version.3",3,9,"hochtechnologisch","bildhübsch","R_4hcqKIUunE8qCQb",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_7qx92qmyxpGSGEp",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_8mjfZ9oIv57XDln",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_2n9O4Niau9qHMg8",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_1X08f1iG1LXv4OZ",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_1KiYmWi4DQJvZLj",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_2KGUp9wBjrzXG8t",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_5zqc6v6FKgiiOd3",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_2uNsfTzXdb37gZz",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_3ypVQAoUjxcPTGc",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_6HVgjkWjTxMpmfL",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_7lsNbM3HaotqGsP",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_2gSDVBnT7r4NhG6",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_4ah6uR7YtwmULTf",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_3HRm4D1q9Gl69CP",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_3TuyymO9uTxG2aJ",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_2rjESAl5DluLRNi",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_4n89H8iTwA4O03E",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_1QXg6SjrQf87ZU5",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_1BA7FGaE4qzWo2i",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_7hGDK7AWK9r52KI",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_22PuIzXXXFINaMM",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_3PxowleFb8hSYVz",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_1pElEWBlvCVRMGJ",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_7J1QHH82CrOkzSV",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_8KecoIj65MZMPNT",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X9_Version.3",3,9,"hochtechnologisch","bildhübsch","R_2cLYTHryxmKLN7z",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_8dy19NZbbXgupGq",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_2tFLqKQB9NTDCW5",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_8gvFUFydLVG4Sb5",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_4Yt61MVAIbfSYAH",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_7w7xWrNVwyXqs4P",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_2JfQF8BEHFRoOy3",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_2HdhncTLBeDV3ra",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_7bN8wzM0PybCN6F",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_5ZIehpFeOfvoqK5",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_5uVrFDU7yAN4lCe",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_4OZVLCBandzgEyw",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_29uKuxneVcfFSSJ",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_5djdoLJTR1nFJY2",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_1zkc6j9ep42b5EB",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_2OSWTwL7yBkwYAp",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_84iwMwJLtGvwPeA",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_2SAJaXHXk5yVhmB",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_21uAaS2yr99dD5x",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_6PiBJSmgABfUwb1",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_2D1etCZaqcpAAYi",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_8pFjC9NM93CBexz",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_8IzR9ML3t6JAn96",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_2rHvPUEbfsuyRgZ",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_2vbIeXGGF4opTc4",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_2Emc1JP1hYcs6la",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_6G4inHZtM0iVL3P",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X6_Version.6",6,6,"männisch","sentimentalisch","R_1JJTCOnFPNjVJrv",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_82ZCJlmqxg2PuGl",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_4MRHYHVOfF1cppz",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_1dZny7EjZ2HQ1O3",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_27eDowk408kPWFc",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_4LhFdJzidujef45",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_27p1NUj7L5Fe9JP",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_2YRGsHqFRNYc5JZ",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_1uqSXNXUaQmsxdK",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_21cY4VArmy6YQDF",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_3Ey7grebwPQHWd8",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X10_Version.2",2,10,"hochtechnologisch","zärtlich","R_2FUwqbDkylaXkKr",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_55T2OeooUNEIGqP",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X7_Version.5",5,7,"hochtechnologisch","mütterlich","R_2XGe6kWyH7UBxUR",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_2MRUZj2bFGgXj0G",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X11_Version.1",1,11,"hochtechnologisch","spindeldürr","R_5uNA2rkLxctmkwG",1,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_8AWgpyx0LBphkbd",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X8_Version.4",4,8,"hochtechnologisch","fraulich","R_3PdcDwfHj6RP3dM",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X9_Version.3",3,9,"hochtechnologisch","bildhübsch","R_27Jz8aaDLo8j7I9",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X9_Version.3",3,9,"hochtechnologisch","bildhübsch","R_8I2dpoeTls6dZ9D",2,"de-F.es-M","couch","couch","sofá",11
"Couch","X9_Version.3",3,9,"hochtechnologisch","bildhübsch","R_8ir22o7sZqkCojc",2,"de-F.es-M","couch","couch","sofá",11
